Date,Media Sources,Neutral,Positive,Text,Tweet Polarity,Tweets Ago
09/18/2017,Fox News,1.0,0.0,"Moments ago, @POTUS met with Israeli Prime Minister Benjamin @Netanyahu. https://t.co/o63eV88B6Z",0.0,66
09/18/2017,Fox News,0.886,0.0,".@Netanyahu on @POTUS' leadership: “The alliance between America and Israel has never been stronger, never been dee… https://t.co/M6PB79jDA2",-0.2924,65
09/18/2017,Fox News,0.625,0.375,.@POTUS on peace between Israel and Palestine: “There’s a good chance that it could happen...The Trump administrati… https://t.co/2iIzCQq7g7,0.8126,64
09/18/2017,Fox News,0.759,0.0,Small Plane in Oregon Hits and Kills Two Elk While Landing https://t.co/NDRFz48Dwz,-0.5423,63
09/18/2017,Fox News,0.844,0.0,.@Judgenap on Trump Lawyers Leak: Don't Talk in Public About Any Client's Issues https://t.co/U128oqdkND,-0.34,62
09/18/2017,Fox News,0.67,0.0,McDonald's Manager Stabs Man During Brawl at Washington Location: 'He Was Basically Attacked' https://t.co/GALsN7zeix,-0.7096,61
09/18/2017,Fox News,0.833,0.167,".@toddstarnes: The 2017 Emmys – Hollywood Gave Us a Democratic National Committee Meeting, Not an Awards Show https://t.co/YYO5T5nrBi",0.4588,60
09/18/2017,Fox News,1.0,0.0,U.S. Virgin Island Residents Waiting in Long Lines for Bottle of Water as Hurricane Maria Approaches… https://t.co/WL9hAZ9ynV,0.0,59
09/18/2017,Fox News,0.671,0.0,'Desperately Sad': @MarkSteynOnline Blasts Hollywood Liberals for Trump Mockery at Emmys https://t.co/Lg1HgPsylg,-0.5994,58
09/18/2017,Fox News,1.0,0.0,"JUST IN: Hurricane Maria Expected to Become 'Major' Storm, Nears Caribbean Still Cleaning up From Irma https://t.co/LQ9qzpgipy",0.0,57
09/18/2017,Fox News,1.0,0.0,"Joe Flynn: ""My brother [Michael Flynn] bleeds red white and blue."" https://t.co/owXZUrFt3C https://t.co/GH01RgZAHx",0.0,56
09/18/2017,Fox News,1.0,0.0,This split photo shows @TheIowaHawkeyes fans waving to children in the @UIchildrens Hospital and what it looks like… https://t.co/HA15FJYini,0.0,55
09/18/2017,Fox News,0.658,0.342,Happy 70th birthday to the @usairforce! Thank you to the brave men and women who have served and continue to serve… https://t.co/cLSFrvR414,0.8718,54
09/18/2017,Fox News,0.657,0.0,.@KatiePavlich: Antifa Should Be Designated as a 'Domestic Terrorist Organization' https://t.co/43R3uT3jwl,-0.6908,53
09/18/2017,Fox News,0.833,0.167,"OP-ED: The 2017 Emmys – Hollywood Gave Us a Democratic National Committee Meeting, Not an Awards Show https://t.co/YYO5T5nrBi",0.4588,52
09/18/2017,Fox News,0.8,0.2,Michael Flynn's Family Launches a Legal Defense Fund as Bills from Mueller Probe Mount https://t.co/owXZUrX4sc,0.25,51
09/18/2017,Fox News,0.568,0.21,".@realDonaldTrump: ""We must ensure that no one... shoulders a disproportionate share of the burden and that's milit… https://t.co/oec1LEHhWa",-0.0772,50
09/18/2017,Fox News,0.796,0.139,".@realDonaldTrump: ""In recent years, the United Nations has not reached its full potential because of bureaucracy a… https://t.co/eo73uCTXXr",0.362,49
09/18/2017,Fox News,0.625,0.375,".@realDonaldTrump: ""We affirm our commitment to the United Nations reform."" https://t.co/Zt5FPN6yH3",0.6597,48
09/18/2017,Fox News,0.806,0.194,".@nikkihaley: ""Donald Trump has a businessman's eye for seeing potential and he sees great potential... in the Unit… https://t.co/DuiJiAm5BQ",0.6249,47
09/18/2017,Fox News,1.0,0.0,.@realDonaldTrump attends meeting on @UN reforms https://t.co/oSgFmrlHjd,0.0,46
09/18/2017,Fox News,0.817,0.183,During @AlecBaldwin's speech for his third Emmy win he took a jab at @realDonaldTrump who he impersonated on… https://t.co/E0w3InIMYK,0.5859,45
09/18/2017,Fox News,1.0,0.0,MOMENTS AGO: @realDonaldTrump arrived at the @UN https://t.co/HQtdEHmKag,0.0,44
09/18/2017,Fox News,0.674,0.169,"Emmy Awards 2017: @StephenAtHome, @AlecBaldwin and @seanspicer All Turn Out to Mock @realDonaldTrump https://t.co/8vqhRFSLmc",0.0516,43
09/18/2017,Fox News,0.663,0.0,"At Least One Dead When MTA, Coach Buses Collide in New York https://t.co/Y679HZGV5K",-0.6808,42
09/18/2017,Fox News,0.792,0.113,"Sabine Durden: ""I will stand with my president. I fought for him, I elected him. There are things I wish we would b… https://t.co/E3J7ugVjpC",0.1027,41
09/18/2017,Fox News,0.626,0.0,JUST IN: 2 More Navy Officers Fired Over Deadly Naval Ship Collisions https://t.co/R9vbHKTcMt,-0.7152,40
09/18/2017,Fox News,0.889,0.111,".@newtgingrich: ""[@POTUS's] vision of sovereignty and of America as a unique nation is legitimate and doesn't threa… https://t.co/TdLMNk9XkI",0.25,39
09/18/2017,Fox News,0.841,0.159,.@sendavidperdue Wants Tougher Immigration Language in Any DACA Deal https://t.co/oUXsFYBJ73,0.1779,38
09/18/2017,Fox News,0.724,0.276,".@MarkSteynOnline on the #Emmys: ""When everything is political... you can't even have the small shared pleasure of… https://t.co/ywD49VoY6u",0.7269,37
09/18/2017,Fox News,0.849,0.0,A @usairforce B-1B bomber drops a bomb as it flies over the Korean Peninsula during joint drills with South Korea. https://t.co/umRbreqlES,-0.4939,36
09/18/2017,Fox News,0.857,0.143,".@KellyannePolls on @POTUS's speech to UNGA: ""President Trump will be promoting peace... sovereignty and accountabi… https://t.co/EpJNUkN1Go",0.3612,35
09/18/2017,Fox News,1.0,0.0,".@WatchChad: The #Emmys are ""pulling families together, because people are turning their TVs off."" https://t.co/175eZQNTQr",0.0,34
09/18/2017,Fox News,1.0,0.0,"Biblical prophecy claims the world will end on Sept. 23, Christian numerologists claim https://t.co/WY6nSsiDIF",0.0,33
09/18/2017,Fox News,0.829,0.0,NY Times reporter slammed after saying boy mowing White House lawn sends bad signal on child labor https://t.co/HBumslXDIe,-0.5423,32
09/18/2017,Fox News,0.539,0.461,Last night Kate McKinnon thanked @HillaryClinton during her #Emmy Award acceptance speech. https://t.co/U17MSWEJFR https://t.co/pFXv0BEKsb,0.8555,31
09/18/2017,Fox News,1.0,0.0,"On this day in 1793, George Washington laid the cornerstone to the US Capitol building. The building would take nea… https://t.co/RvZep3jDZa",0.0,30
09/18/2017,Fox News,1.0,0.0,".@sendavidperdue: ""[@POTUS] said, 'we're going to build a wall.' We will build that wall."" https://t.co/H5YfviJV9t",0.0,29
09/18/2017,Fox News,1.0,0.0,The RAISE Act https://t.co/3pDozYBtMH,0.0,28
09/18/2017,Fox News,0.826,0.0,"Kent Haeffner Harvard Junior: Chelsea Manning is ""a convicted felon who has betrayed our country and that's what th… https://t.co/EQnvO5HzNs",-0.6124,27
09/18/2017,Fox News,1.0,0.0,Former press secretary @seanspicer makes cameo appearance at the #Emmys https://t.co/U17MSWWl4r https://t.co/qkJZhFT38C,0.0,26
09/18/2017,Fox News,0.876,0.124,Members of the @Jaguars help Hurricane Irma first responders hold the American flag during the singing of the natio… https://t.co/AJ7SjPigSI,0.4019,25
09/18/2017,Fox News,0.62,0.38,".@NateBoyer37: ""It is a free country but at the end of the day it's free because of who laid down that great sacrif… https://t.co/gGvfLwOMQu",0.9224,24
09/18/2017,Fox News,1.0,0.0,"This photo shows the moment just before sunrise from a campsite on the Appalachian Trail in Beans Purchase, N.H. https://t.co/jVZIXwHlJV",0.0,23
09/18/2017,Fox News,0.7,0.3,Tropical Storm Maria strengthens into hurricane https://t.co/ok1KbXD2Ip https://t.co/0hdSBiGilW,0.4588,22
09/18/2017,Fox News,1.0,0.0,Trump to speak at U.N. General Assembly on Tuesday https://t.co/zayTn8BreA,0.0,21
09/18/2017,Fox News,0.667,0.0,80 arrested in St. Louis protests over police officer’s acquittal https://t.co/AsK7IOxWJ6 https://t.co/1MyTR0TtIG,-0.6124,20
09/18/2017,Fox News,0.671,0.155,"Acid attack on 4 US students not seen as terror act, France says https://t.co/XecBzQjWZk https://t.co/cwIuPlKT8j",-0.0834,19
09/18/2017,Fox News,0.643,0.0,80 arrested in St. Louis protests over police officer’s acquittal https://t.co/AsK7IOxWJ6,-0.6124,18
09/18/2017,Fox News,0.806,0.0,Sign language interpreter reportedly issued ‘pizza’ warning During Irma update https://t.co/VxI0r5OzlQ,-0.34,17
09/18/2017,Fox News,1.0,0.0,Chelsea Manning Tells Audience: I Am Not an ‘American Traitor’ https://t.co/X9xxDloy1l,0.0,16
09/18/2017,Fox News,0.811,0.0,Woman fakes seizure during robbery attempt; learned move from ‘Law &amp; Order’ https://t.co/rR8GvUmrAV,-0.4215,15
09/18/2017,Fox News,1.0,0.0,Russia and China Notably Absent at UN Reform Powwow https://t.co/8SwQI2kpbx,0.0,14
09/18/2017,Fox News,0.652,0.164,"Acid attack on 4 US students not seen as terror act, France says https://t.co/XecBzQBxQS",-0.0834,13
09/18/2017,Fox News,0.677,0.0,Georgia Tech student shot dead by police on campus https://t.co/mzFGpxSBlg,-0.6486,12
09/18/2017,Fox News,0.829,0.0,NY Times reporter slammed after saying boy mowing White House lawn sends bad signal on child labor https://t.co/HBumslG2jE,-0.5423,11
09/18/2017,Fox News,0.805,0.195,"McMaster: Trump better without Bannon, others who pushed their ‘own narrow agendas’ https://t.co/JoLvcZ8HYI",0.4404,10
09/18/2017,Fox News,0.787,0.0,Former Sheriff Joe Arpaio fires back at judge in his contempt case https://t.co/4q8LSKz9Az via @AndrewCraft,-0.5859,9
09/18/2017,Fox News,1.0,0.0,"Listen up, UN -- Trump means what he's telling you https://t.co/Oa2r7tP6tj",0.0,8
09/18/2017,Fox News,0.489,0.511,Kate McKinnon thanked @HillaryClinton during her #Emmy Award acceptance speech. https://t.co/U17MSWWl4r https://t.co/x6CcnR2GDA,0.8555,7
09/18/2017,Fox News,0.598,0.245,Acquitted St. Louis officer Stockley speaks out: 'Feels like a burden has been lifted' https://t.co/jVBgSbDPPY,0.1531,6
09/18/2017,Fox News,0.574,0.0,St. Louis Police Shooting Protests Escalate into Violence for 3rd Night; Multiple Arrests Made https://t.co/rAK8NeoOul,-0.836,5
09/18/2017,Fox News,1.0,0.0,IT Cosmetics CEO told she was too fat to sell makeup  https://t.co/IYoD1dEyGN,0.0,4
09/18/2017,Fox News,0.769,0.0,Tillerson Considers Closing Embassy in Havana Where Diplomats Mysteriously Got Sick https://t.co/NsKbM1EmkO,-0.5106,3
09/18/2017,Fox News,0.922,0.078,".@TomiLahren on universal basic income: ""If an iPad can replace you, be careful how you feel about minimum wage.""… https://t.co/4SVHXLUZuo",0.1531,2
09/18/2017,Fox News,0.884,0.116,"Ruben Navarrette on universal basic income: ""If they had that incentive they wouldn't need the handout in the first… https://t.co/yrKbBkcumx",0.3612,1
09/19/2017,The New York Times,1.0,0.0,Evening Briefing: Here's what you need to know at the end of the day https://t.co/TvWO3sAlH7,0.0,100
09/19/2017,The New York Times,0.714,0.286,Hurricane Maria is gaining strength quickly as it races toward Puerto Rico and the Virgin Islands https://t.co/oQJqKet1oB,0.7184,99
09/19/2017,The New York Times,0.758,0.0,"Hurricane Maria has grown to ""a potentially catastrophic Category 5 hurricane"" https://t.co/KLpgYX8vZd",-0.4939,98
09/19/2017,The New York Times,0.739,0.0,RT @MitchKSmith: Demonstrators have gathered in St. Louis for a fourth night to protest an officer's acquittal on a murder charge. Crowd mu…,-0.7717,97
09/19/2017,The New York Times,0.703,0.297,"Inspired by what he saw in France, President Trump wants ""a really great parade to show our military strength” https://t.co/HvdOYx4GI7",0.8221,96
09/19/2017,The New York Times,0.682,0.318,Which of these countries has the best health system? https://t.co/J61st2flfq,0.6369,95
09/19/2017,The New York Times,0.815,0.0,Federal prosecutors and the FBI have opened a criminal investigation into the massive Equifax data breach https://t.co/lz8wvkE6tW,-0.5267,94
09/19/2017,The New York Times,1.0,0.0,"Donald Trump Jr. gives up Secret Service protection, seeking privacy https://t.co/YorfHgnGsC",0.0,93
09/19/2017,The New York Times,1.0,0.0,Interior Secretary Ryan Zinke proposed that President Trump make changes to 10 national monuments… https://t.co/UGckiRFiPg,0.0,92
09/19/2017,The New York Times,1.0,0.0,Tracking Hurricane Maria’s path https://t.co/QrAkErb07C,0.0,91
09/18/2017,The New York Times,1.0,0.0,Mitch McConnell is pressing the Congressional Budget Office for a quick analysis of the Graham-Cassidy repeal bill https://t.co/RAKN2O5n8J,0.0,90
09/18/2017,The New York Times,0.659,0.162,RT @adamgoldmanNYT: Special Counsel Bob Mueller threatened to indict Trump campaign chairman https://t.co/hIBOET3e2k,-0.0772,89
09/18/2017,The New York Times,0.684,0.316,Florida was built on the seductive delusion that a swamp is a fine place for paradise https://t.co/0NlGnqGxVU,0.7184,88
09/18/2017,The New York Times,0.491,0.258,"The best and worst moments of the 2017 Emmys
https://t.co/oFuzvcFDv7",0.0258,87
09/18/2017,The New York Times,0.838,0.162,RT @MarkMazzettiNYT: New: Mueller investigators told Manafort to expect indictment. Inside special counsel's tactics  https://t.co/xawGmMM0…,0.4019,86
09/18/2017,The New York Times,0.791,0.0,"They picked Manafort's lock in July, raided his home and threatened to indict him. Inside Mueller's tough tactics. https://t.co/QS9N8ir6Ps",-0.5423,85
09/18/2017,The New York Times,1.0,0.0,Evening Briefing: Here's what you need to know at the end of the day https://t.co/1f53b4hSBz,0.0,84
09/18/2017,The New York Times,0.841,0.0,"California could become the first state to ban sale of puppies, bunnies and kittens that don't come from shelters https://t.co/rU0Ld0fm1w",-0.5574,83
09/18/2017,The New York Times,0.783,0.0,"RT @emilysteel: Political commentator Scottie Nell Hughes has filed suit against Fox News, alleging rape and retaliation. https://t.co/z0YH…",-0.6908,82
09/18/2017,The New York Times,0.687,0.313,A group of amateur UK archaeologists stumble on a Roman masterpiece https://t.co/eDr5IOECFM,0.6249,81
09/18/2017,The New York Times,0.67,0.0,Myanmar’s Rohingya crisis shows what happens when a nation’s boundaries and its national identity contradict https://t.co/O3ehX1Ht0x,-0.7506,80
09/18/2017,The New York Times,1.0,0.0,RT @julieturkewitz: The Interior Department wants changes to Bears Ears and nine other monuments. We explain the details. With pictures. ht…,0.0,79
09/18/2017,The New York Times,0.732,0.268,Forecasts on Monday predicted Hurricane Maria would increase in strength as it traveled through the Caribbean https://t.co/FEDYOqca0g,0.6705,78
09/18/2017,The New York Times,0.703,0.178,"Insurers may be contributing to the opioid crisis by favoring cheap narcotics over safer, but pricey, alternatives https://t.co/HZ2wD2mLUZ",0.0644,77
09/18/2017,The New York Times,0.814,0.186,One NYT reader's comment about Republicans' last-ditch push to repeal the Affordable Care Act… https://t.co/MWdlxnfzar,0.4939,76
09/18/2017,The New York Times,0.842,0.0,White House officials privately said they fear colleagues may be wearing a wire to record conversations for Mueller https://t.co/GPDNWMDua2,-0.4939,75
09/18/2017,The New York Times,1.0,0.0,🎂 https://t.co/TTTJfag40v,0.0,74
09/18/2017,The New York Times,0.619,0.298,"Seinfeld rebranded? The comedian gets more personal, less detached in his new special. https://t.co/4LBk4FPFEy",0.5899,73
09/18/2017,The New York Times,0.817,0.0,"@seanrobinsonTNT Hi there, Sean. Sorry about that inconvenience. We're asking @NYTCare to look into this for you. H… https://t.co/lyHsQWtm2c",-0.4215,72
09/18/2017,The New York Times,1.0,0.0,Two new Banksys in London refer to the work of the American artist Jean-Michel Basquiat https://t.co/TGv27chaP9,0.0,71
09/18/2017,The New York Times,1.0,0.0,The real unknown of climate change: our behavior https://t.co/SifArrS3lB,0.0,70
09/18/2017,The New York Times,0.663,0.337,"She's been riding motorcycles since she was 3. Now she's won a world championship race. 
 https://t.co/4GYSbmj4Pi",0.765,69
09/18/2017,The New York Times,0.927,0.073,The Whitney Museum watched the demise of Diller Island carefully: It has its own plan for the Hudson River https://t.co/Q85mEsKyBt,0.128,68
09/18/2017,The New York Times,0.626,0.085,"No, Katy Perry didn't broker peace with ISIS. With lies rampant, research offers clues on how to defend the truth. https://t.co/hiYmXoRN5n",-0.6757,67
09/18/2017,The New York Times,1.0,0.0,"In a dominant performance against the Saints, Tom Brady also displayed a mastery of the rulebook https://t.co/2iJX7Sjdi3",0.0,66
09/18/2017,The New York Times,0.884,0.0,The owner of the Indian company cut off the hospital’s oxygen supplies because of unpaid bills https://t.co/Q2diUlrBYC,-0.2732,65
09/18/2017,The New York Times,1.0,0.0,How the latest Republican plan to repeal Obamacare compares to the current health law https://t.co/jh9ZzSWUyJ,0.0,64
09/18/2017,The New York Times,0.688,0.147,"Why was the artistic director of the Oregon Bach Festival fired just months into the job?
 https://t.co/bQ35TRDsyZ",-0.1027,63
09/18/2017,The New York Times,0.711,0.107,Opinion: Russia is in a unique position to play broker and de-escalate the current North Korea nuclear crisis https://t.co/xEAISMVKyP,-0.4019,62
09/18/2017,The New York Times,0.739,0.0,"Since the 2008 economic crisis, donors have been losing their will to give, a report by Bill and Melinda Gates finds https://t.co/rVcb3GD1mY",-0.7717,61
09/18/2017,The New York Times,0.884,0.0,"Sean Spicer said he now regrets one of his most infamous moments as press secretary: “Of course I do, absolutely.” https://t.co/mMNGwCM7eA",-0.3612,60
09/18/2017,The New York Times,0.734,0.266,It’s been a while since a man has been this pleasantly extra https://t.co/t6ObaLgJLN,0.561,59
09/18/2017,The New York Times,1.0,0.0,A down payment with a catch: You must be an Airbnb host (continuously for three years) https://t.co/t9iOQr7LMp,0.0,58
09/18/2017,The New York Times,0.704,0.141,"RT @nytopinion: How disturbing that Stephen Colbert of all people would welcome Spicer onstage, says @FrankBruni https://t.co/Mw9IJnPq0B",-0.0772,57
09/18/2017,The New York Times,0.683,0.317,"Opinion: If you care about preserving the huge gains the ACA has brought, make your voice heard, writes @PaulKrugman https://t.co/YsSqqj9e84",0.7845,56
09/18/2017,The New York Times,0.838,0.0,"Shortly after the arrests, police officers were heard by reporters chanting “Whose streets? Our streets."" https://t.co/uk1At0FSkp",-0.4404,55
09/18/2017,The New York Times,0.693,0.0,"A Times article described Indian officials hushing up a small-town murder. The police read it, and made an arrest. https://t.co/n7L5cRymEo",-0.7964,54
09/18/2017,The New York Times,0.803,0.197,"It’s a simple thing, making a cake from a box, but when you’re doing it at 30 degrees below zero, you feel rich https://t.co/qvK7YhNxgh",0.7096,53
09/18/2017,The New York Times,1.0,0.0,RT @dougmillsnyt: .@realDonaldTrump meets with Prime Minister of Israel Benjamin Netanyahu in NY. @netanyahu #UNGA https://t.co/d0yAnH1xH4,0.0,52
09/18/2017,The New York Times,1.0,0.0,"RT @peterbakernyt: Asked whether he will pull out of Iran deal, Trump says “You’ll see very soon. You’ll be seeing very soon.""",0.0,51
09/18/2017,The New York Times,0.788,0.0,"Donald Glover, Jackie Hoffman, ""Big Little Lies"" and Sean Spicer — highs and lows from this year's Emmys https://t.co/dMzO7buKVq",-0.5118,50
09/18/2017,The New York Times,0.779,0.135,"Trump said the UN had to regain “the trust of the people,” without mentioning his proposal to cut its funding https://t.co/tQO8LDfEj6",0.296,49
09/18/2017,The New York Times,1.0,0.0,"""You know what we really are? Adrenaline junkies."" Meet the fly-in hurricane task force from California. https://t.co/JRh7VDLTdp",0.0,48
09/18/2017,The New York Times,0.781,0.219,"In celebration of NYT Cooking's third anniversary, here are the recipes readers love most https://t.co/Z2nG5qCUCb https://t.co/oPLgU400LV",0.6369,47
09/18/2017,The New York Times,0.765,0.235,"Stronger, more frequent storms are driving major changes in the Amazon, research found. Our #Daily360 https://t.co/ML5xWj8Q8g",0.5106,46
09/18/2017,The New York Times,1.0,0.0,How the internet kept humming during 2 hurricanes https://t.co/9KSqC7Qh8S,0.0,45
09/18/2017,The New York Times,0.886,0.114,RT @nytvideo: Learn how Facebook’s global dominance is actually breaking apart the internet. https://t.co/R7YMWCCGNw https://t.co/zx3S5lpJ8U,0.2023,44
09/18/2017,The New York Times,0.863,0.137,“They treat their seats as if these are monarchies with coronations as opposed to democracies with elections” https://t.co/ZVmRhuG8be,0.4019,43
09/18/2017,The New York Times,1.0,0.0,RT @nytopinion: Ellen Pao: I know that there is a real cost to speaking up. I have also seen that every voice can make a difference. https:…,0.0,42
09/18/2017,The New York Times,0.753,0.0,Blocked in China. Privacy concerns in Europe. Suspicions in Africa. This is Facebook’s global reality. https://t.co/oxoY3cTvFy,-0.5574,41
09/18/2017,The New York Times,0.762,0.238,A top adviser said the Trump administration was “unambiguous” about its plans to withdraw from the Paris agreement https://t.co/hejzifoOu2,0.6124,40
09/18/2017,The New York Times,1.0,0.0,A cannily chosen dress paraded at the Emmys can cement a reputation or reboot a career https://t.co/ZOOpSQOja1,0.0,39
09/18/2017,The New York Times,0.821,0.179,NYT's @declanwalsh shared live updates from Egypt of the verdicts in a mass trial including U.S. and Irish citizens https://t.co/tj46WNEYmA,0.4019,38
09/18/2017,The New York Times,1.0,0.0,The hurricanes left behind several unexpected mementos https://t.co/joQBebA87S,0.0,37
09/18/2017,The New York Times,0.679,0.145,A last-ditch push to obliterate the Affordable Care Act could be nearing a showdown vote in the Senate https://t.co/RyQELJvjMX,-0.1779,36
09/18/2017,The New York Times,0.707,0.152,Iran's president faces embarrassing news as he arrives for the United Nations General Assembly https://t.co/TVNN2HPuRR,0.0516,35
09/18/2017,The New York Times,1.0,0.0,Beth Mowins smashed through the glass ceiling by becoming the first woman to call a game on “Monday Night Football”  https://t.co/PCvLe7zVEF,0.0,34
09/18/2017,The New York Times,0.762,0.119,"""Like listening to my ex nag me."" What some men say when they hear a female sports broadcaster: https://t.co/PCvLe7zVEF",0.0,33
09/18/2017,The New York Times,0.694,0.204,"What President Trump says, whom he may offend, please or surprise and how other international leaders react https://t.co/mKnSjdwYfL",0.296,32
09/18/2017,The New York Times,0.737,0.058,"Early one morning in 1983, Stanislav Petrov helped to prevent the outbreak of nuclear war https://t.co/JU55dC0iOF",-0.5859,31
09/18/2017,The New York Times,1.0,0.0,These white giraffes display the characteristics of a genetic condition which occurs across the animal kingdom https://t.co/Q7gIIDA4yb,0.0,30
09/18/2017,The New York Times,0.586,0.0,At least 3 people were killed and more than a dozen were injured in a bus crash in Flushing https://t.co/rlS4y35QCw,-0.872,29
09/18/2017,The New York Times,1.0,0.0,Morning Briefing: Here's what you need to know to start your day https://t.co/UltOYO6fdt https://t.co/zjXZaSFGd7,0.0,28
09/18/2017,The New York Times,0.618,0.0,Many on Twitter condemned Trump's promotion of violent imagery toward Hillary Clinton https://t.co/0aiDr9cgwy,-0.7783,27
09/18/2017,The New York Times,0.567,0.433,A complete list of winners of the 2017 Emmy Awards https://t.co/SSoI697pH2,0.7269,26
09/18/2017,The New York Times,0.711,0.289,RT @nytopinion: Nigel Farage on Donald Trump's takeover of the Republican Party: “It’s a complete hijack and I love it.” https://t.co/msYmV…,0.7845,25
09/18/2017,The New York Times,0.625,0.0,An angry confrontation. Fears of recordings. Trump’s lawyers are clashing over cooperating with the Russia inquiry. https://t.co/KE9SudjL7d,-0.8126,24
09/18/2017,The New York Times,1.0,0.0,Last week the California Legislature passed 15 housing bills in an attempt to tame the state's cost of living https://t.co/EF6t7PwQT4,0.0,23
09/18/2017,The New York Times,1.0,0.0,Rolling Stone is going up for sale https://t.co/XouenRPiU2,0.0,22
09/18/2017,The New York Times,0.692,0.0,Some Emmy viewers were not interested in laughing along with Sean Spicer https://t.co/gf3Qfl1gi6,-0.5975,21
09/18/2017,The New York Times,0.593,0.207,"The United Nations explained: Its purpose, power and problems https://t.co/83aFIF9wtI",0.0258,20
09/18/2017,The New York Times,0.716,0.146,"Opinion: ""In Trump's eyes, Barack Obama wasn't simply a bad president, he was illegitimate and inferior"" https://t.co/8MbA5Vtmh1",0.0387,19
09/18/2017,The New York Times,1.0,0.0,Morning Briefing: Here's what you need to know to start your day https://t.co/eEvk7Ju6gN https://t.co/1AvvbaJKtR,0.0,18
09/18/2017,The New York Times,0.682,0.318,Which of these countries has the best health system? https://t.co/P23gIFPHR7,0.6369,17
09/18/2017,The New York Times,1.0,0.0,The Emmys figured out how to handle Trump https://t.co/Sbzj8S0XQc,0.0,16
09/18/2017,The New York Times,0.675,0.084,Hundreds of people protested in St. Louis after a former police officer who fatally shot a black man was acquitted https://t.co/9o0qEYvW3B,-0.5719,15
09/18/2017,The New York Times,1.0,0.0,Facebook knows more about Russia's election meddling. Shouldn’t we? https://t.co/lN6iFCNkZQ,0.0,14
09/18/2017,The New York Times,0.769,0.231,President Trump's legal team is wrestling with how much to cooperate with the special counsel https://t.co/tKwBylaNVa,0.4939,13
09/18/2017,The New York Times,1.0,0.0,A transcript of Stephen Colbert's Emmys opening monologue https://t.co/LJ2CiAcbQ8,0.0,12
09/18/2017,The New York Times,1.0,0.0,The impossible bind of sheriffs navigating Trump's immigration crackdown https://t.co/4QZ2KFd2Xb,0.0,11
09/18/2017,The New York Times,0.723,0.0,"Despite warnings, there is no evidence that Washington ever moved with urgency to cut off N.Korea's access to a fuel https://t.co/cYfjCrhekn",-0.6705,10
09/18/2017,The New York Times,1.0,0.0,Morning Briefing: Here's what you need to know to start your day https://t.co/BjGTKcBpM4 https://t.co/T5xG1bl05Q,0.0,9
09/18/2017,The New York Times,0.847,0.0,Some accuse Italy of paying off Libya's most rapacious warlords https://t.co/0I9QupW8qe,-0.2023,8
09/18/2017,The New York Times,1.0,0.0,The radicalization of a new generation of Rohingya adds fuel to an already combustible situation in Myanmar https://t.co/TpgKcGDjrz,0.0,7
09/18/2017,The New York Times,0.844,0.156,RT @nytimesworld: Pakistan's former prime minister was thrown out seven weeks ago. His wife won his assembly seat on Sunday. https://t.co/d…,0.5719,6
09/18/2017,The New York Times,1.0,0.0,"President Trump, Emmy punching bag https://t.co/0ZhyqQ8QgN",0.0,5
09/18/2017,The New York Times,0.751,0.0,"A location scout for the Netflix series ""Narcos"" was found shot dead in Mexico https://t.co/yCP6MkTXYK",-0.6486,4
09/18/2017,The New York Times,0.692,0.0,Some Emmy viewers were not interested in laughing along with Sean Spicer https://t.co/WWrshUHeWy,-0.5975,3
09/18/2017,The New York Times,0.833,0.0,Four American college students were attacked with acid by a woman at a train station in Marseille https://t.co/bsRYsGSyfc,-0.4588,2
09/18/2017,The New York Times,0.694,0.0,"After 50 years, Rolling Stone is bowing to the pressures of a troubled industry https://t.co/tCPQqD99Uu",-0.6486,1
